crsp_fundno,caldt,dnav,dret
011877,20100907,7.4600000,0.004038
011877,20100908,7.4500000,-0.001340
011877,20100909,7.4200000,-0.004027
011877,20100910,7.4100000,-0.001348
011877,20100913,7.4300000,0.002699
011877,20100914,7.4500000,0.002692
011877,20100915,7.4400000,-0.001342
011877,20100916,7.4300000,-0.001344
011877,20100917,7.4300000,0.000000
011877,20100920,7.4400000,0.001346
011877,20100921,7.4700000,0.004032
011877,20100922,7.4700000,0.000000
011877,20100923,7.4700000,0.000000
011877,20100924,7.4600000,-0.001339
011877,20100927,7.4800000,0.002681
011877,20100928,7.4900000,0.001337
011877,20100929,7.4800000,-0.001335
011877,20100930,7.4800000,0.002933
011877,20101001,7.4900000,0.001337
011877,20101004,7.5000000,0.001335
011877,20101005,7.5000000,0.000000
011877,20101006,7.5200000,0.002667
011877,20101007,7.5300000,0.001330
011877,20101008,7.5400000,0.001328
011877,20101011,7.5300000,-0.001326
011877,20101012,7.5300000,0.000000
011877,20101013,7.5300000,0.000000
011877,20101014,7.5100000,-0.002656
011877,20101015,7.5000000,-0.001332
011877,20101018,7.5200000,0.002667
011877,20101019,7.5300000,0.001330
011877,20101020,7.5300000,0.000000
011877,20101021,7.5200000,-0.001328
011877,20101022,7.5200000,0.000000
011877,20101025,7.5200000,0.000000
011877,20101026,7.5000000,-0.002660
011877,20101027,7.4800000,-0.002667
011877,20101028,7.5000000,0.002674
011877,20101029,7.5200000,0.005217
011877,20101101,7.5200000,0.000000
011877,20101102,7.5300000,0.001330
011877,20101103,7.5400000,0.001328
011877,20101104,7.5600000,0.002653
011877,20101105,7.5400000,-0.002646
011877,20101108,7.5400000,0.000000
011877,20101109,7.5100000,-0.003979
011877,20101110,7.5100000,0.000000
011877,20101111,7.5100000,0.000000
011877,20101112,7.4700000,-0.005326
011877,20101115,7.4300000,-0.005355
011877,20101116,7.4500000,0.002692
011877,20101117,7.4500000,0.000000
011877,20101118,7.4500000,0.000000
011877,20101119,7.4500000,0.000000
011877,20101122,7.4700000,0.002685
011877,20101123,7.4700000,0.000000
011877,20101124,7.4400000,-0.004016
011877,20101126,7.4500000,0.001344
011877,20101129,7.4600000,0.001342
011877,20101130,7.4500000,0.001118
011877,20101201,7.4200000,-0.004027
011877,20101202,7.4100000,-0.001348
011877,20101203,7.4200000,0.001350
011877,20101206,7.4400000,0.002695
011877,20101207,7.4000000,-0.005376
011877,20101208,7.3700000,-0.004054
011877,20101209,7.3700000,0.000000
011877,20101210,7.3500000,-0.002714
011877,20101213,7.3600000,0.001361
011877,20101214,7.3300000,-0.004076
011877,20101215,7.3100000,-0.002729
011877,20101216,7.3300000,0.002736
011877,20101217,7.3600000,0.004093
011877,20101220,7.3600000,0.000000
011877,20101221,7.3700000,0.001359
011877,20101222,7.3700000,0.000000
011877,20101223,7.3500000,-0.002714
011877,20101227,7.3600000,0.001361
011877,20101228,7.3300000,-0.004076
011877,20101229,7.3700000,0.005457
011877,20101230,7.3600000,-0.001357
011877,20101231,7.3900000,0.006397
011877,20110103,7.3900000,0.000000
011877,20110104,7.3900000,0.000000
011877,20110105,7.3500000,-0.005413
011877,20110106,7.3700000,0.002721
011877,20110107,7.4000000,0.004071
011877,20110110,7.4100000,0.001351
011877,20110111,7.3900000,-0.002699
011877,20110112,7.3900000,0.000000
011877,20110113,7.4100000,0.002706
011877,20110114,7.4000000,-0.001350
011877,20110118,7.3900000,-0.001351
011877,20110119,7.4000000,0.001353
011877,20110120,7.3700000,-0.004054
011877,20110121,7.3900000,0.002714
011877,20110124,7.3900000,0.000000
011877,20110125,7.4100000,0.002706
011877,20110126,7.3800000,-0.004049
011877,20110127,7.4000000,0.002710
011877,20110128,7.4100000,0.001351
011877,20110131,7.4000000,0.000975
011877,20110201,7.3800000,-0.002703
011877,20110202,7.3800000,0.000000
011877,20110203,7.3600000,-0.002710
011877,20110204,7.3300000,-0.004076
011877,20110207,7.3400000,0.001364
011877,20110208,7.3100000,-0.004087
011877,20110209,7.3300000,0.002736
011877,20110210,7.3100000,-0.002729
011877,20110211,7.3400000,0.004104
011877,20110214,7.3400000,0.000000
011877,20110215,7.3500000,0.001362
011877,20110216,7.3500000,0.000000
011877,20110217,7.3600000,0.001361
011877,20110218,7.3600000,0.000000
011877,20110222,7.4000000,0.005435
011877,20110223,7.3900000,-0.001351
011877,20110224,7.4000000,0.001353
011877,20110225,7.4200000,0.002703
011877,20110228,7.4200000,0.002340
011877,20110301,7.4300000,0.001348
011877,20110302,7.4100000,-0.002692
011877,20110303,7.3800000,-0.004049
011877,20110304,7.4100000,0.004065
011877,20110307,7.4100000,0.000000
011877,20110308,7.4000000,-0.001350
011877,20110309,7.4200000,0.002703
011877,20110310,7.4500000,0.004043
011877,20110311,7.4400000,-0.001342
011877,20110314,7.4400000,0.000000
011877,20110315,7.4500000,0.001344
011877,20110316,7.4700000,0.002685
011877,20110317,7.4600000,-0.001339
011877,20110318,7.4600000,0.000000
011877,20110321,7.4400000,-0.002681
011877,20110322,7.4400000,0.000000
011877,20110323,7.4400000,0.000000
011877,20110324,7.4200000,-0.002688
011877,20110325,7.4200000,0.000000
011877,20110328,7.4200000,0.000000
011877,20110329,7.4000000,-0.002695
011877,20110330,7.4200000,0.002703
011877,20110331,7.4100000,0.001225
011877,20110401,7.4200000,0.001350
011877,20110404,7.4300000,0.001348
011877,20110405,7.4100000,-0.002692
011877,20110406,7.4000000,-0.001350
011877,20110407,7.4000000,0.000000
